0 ('/setup.py', 'find_package_info', 'file_paths')
403 ('/hacking/build_library/build_ansible/command_plugins/docs_build.py', 'generate_full_docs', 'filename')
404 ('/hacking/build_library/build_ansible/command_plugins/docs_build.py', 'generate_full_docs', 'modified_deps_file')
405 ('/hacking/build_library/build_ansible/command_plugins/docs_build.py', 'init_parser', 'cls')
406 ('/hacking/build_library/build_ansible/command_plugins/docs_build.py', 'init_parser', 'add_parser')
407 ('/hacking/build_library/build_ansible/command_plugins/docs_build.py', 'init_parser', 'parser')
408 ('/hacking/build_library/build_ansible/command_plugins/docs_build.py', 'main', 'args')
409 ('/hacking/build_library/build_ansible/command_plugins/docs_build.py', 'CollectionPluginDocs_class_initializer', 'name')
410 ('/hacking/build_library/build_ansible/command_plugins/docs_build.py', 'CollectionPluginDocs_class_initializer', '_ACTION_HELP')
411 ('/hacking/build_library/build_ansible/command_plugins/docs_build.py', 'module_initializer', '__metaclass__')
412 ('/hacking/build_library/build_ansible/command_plugins/docs_build.py', 'module_initializer', 'DEFAULT_TOP_DIR')
413 ('/hacking/build_library/build_ansible/command_plugins/docs_build.py', 'module_initializer', 'DEFAULT_OUTPUT_DIR')
414 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'normalize_options', 'options')
415 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'normalize_options', 'opt')
416 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'init_parser', 'cls')
417 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'init_parser', 'add_parser')
418 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'init_parser', 'parser')
419 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'main', 'args')
420 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'main', 'output_dir')
421 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'main', 'template_file_full_path')
422 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'main', 'template_file')
423 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'main', 'template_dir')
424 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'main', 'options')
425 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'main', 'env')
426 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'main', 'template')
427 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'main', 'output_name')
428 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'main', 'temp_vars')
429 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'main', 'data')
430 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'DocumentCollectionMeta_class_initializer', 'name')
431 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'module_initializer', '__metaclass__')
432 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'module_initializer', 'DEFAULT_TEMPLATE_FILE')
433 ('/hacking/build_library/build_ansible/command_plugins/collection_meta.py', 'module_initializer', 'DEFAULT_TEMPLATE_DIR')
434 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'fix_description', 'config_options')
435 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'fix_description', 'description')
436 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'fix_description', 'desc_list')
437 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'fix_description', 'config_key')
438 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'init_parser', 'cls')
439 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'init_parser', 'add_parser')
440 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'init_parser', 'parser')
441 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'main', 'args')
442 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'main', 'output_dir')
443 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'main', 'template_file_full_path')
444 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'main', 'template_file')
445 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'main', 'template_dir')
446 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'main', 'config_options')
447 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'main', 'env')
448 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'main', 'template')
449 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'main', 'output_name')
450 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'main', 'temp_vars')
451 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'main', 'data')
452 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'DocumentConfig_class_initializer', 'name')
453 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'module_initializer', '__metaclass__')
454 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'module_initializer', 'DEFAULT_TEMPLATE_FILE')
455 ('/hacking/build_library/build_ansible/command_plugins/dump_config.py', 'module_initializer', 'DEFAULT_TEMPLATE_DIR')
456 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'generate_porting_guide', 'version')
457 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'generate_porting_guide', 'template')
458 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'generate_porting_guide', 'version_list')
459 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'generate_porting_guide', 'previous_version')
460 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'generate_porting_guide', 'content')
461 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'write_guide', 'version')
462 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'write_guide', 'guide_content')
463 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'write_guide', 'filename')
464 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'init_parser', 'cls')
465 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'init_parser', 'add_parser')
466 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'init_parser', 'parser')
467 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'main', 'args')
468 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'main', 'guide_content')
469 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'PortingGuideCommand_class_initializer', 'name')
470 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'module_initializer', '__metaclass__')
471 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'module_initializer', 'PORTING_GUIDE_TEMPLATE')
472 ('/hacking/build_library/build_ansible/command_plugins/porting_guide.py', 'module_initializer', 'JINJA_ENV')
473 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', '__init__', 'self')
474 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', '__init__', 'string')
475 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', 'transform_args', 'args')
476 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', 'transform_args', 'new_versions')
477 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', 'transform_args', 'version')
478 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', 'write_message', 'filename')
479 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', 'write_message', 'message')
480 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', 'init_parser', 'cls')
481 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', 'init_parser', 'add_parser')
482 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', 'init_parser', 'parser')
483 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', 'main', 'cls')
484 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', 'main', 'args')
485 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', 'main', 'twitter_message')
486 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', 'main', 'email_message')
487 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', 'ReleaseAnnouncementCommand_class_initializer', 'name')
488 ('/hacking/build_library/build_ansible/command_plugins/release_announcement.py', 'module_initializer', '__metaclass__')
489 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'get_token', 'token_file')
490 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'get_token', 'token')
491 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'parse_deprecations', 'problems_file_handle')
492 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'parse_deprecations', 'deprecated')
493 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'parse_deprecations', 'deprecation_errors')
494 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'parse_deprecations', 'path')
495 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'parse_deprecations', 'component')
496 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'parse_deprecations', 'dummy')
497 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'parse_deprecations', 'title')
498 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'parse_deprecations', 'line')
499 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'find_project_todo_column', 'repo')
500 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'find_project_todo_column', 'project_name')
501 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'find_project_todo_column', 'project')
502 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'find_project_todo_column', 'column_name')
503 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'find_project_todo_column', 'project_column')
504 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'create_issues', 'deprecated')
505 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'create_issues', 'body_tmpl')
506 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'create_issues', 'repo')
507 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'create_issues', 'issues')
508 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'create_issues', 'title')
509 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'create_issues', 'path')
510 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'create_issues', 'i')
511 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'create_issues', 'line')
512 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'create_issues', 'body')
513 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'create_issues', 'issue')
514 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'create_issues', 'component')
515 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'create_issues', 'items')
516 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'init_parser', 'cls')
517 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'init_parser', 'add_parser')
518 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'init_parser', 'parser')
519 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'main', 'args')
520 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'main', 'token')
521 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'main', 'deprecated')
522 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'main', 'body_tmpl')
523 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'main', 'project_name')
524 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'main', 'gh_conn')
525 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'main', 'repo')
526 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'main', 'project_column')
527 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'main', 'issues')
528 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'main', 'issue')
529 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'FileDeprecationTickets_class_initializer', 'name')
530 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'module_initializer', '__metaclass__')
531 ('/hacking/build_library/build_ansible/command_plugins/file_deprecated_issues.py', 'module_initializer', 'ANSIBLE_MAJOR_VERSION')
532 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'trim_docstring', 'docstring')
533 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'trim_docstring', 'lines')
534 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'trim_docstring', 'indent')
535 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'trim_docstring', 'stripped')
536 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'trim_docstring', 'line')
537 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'trim_docstring', 'trimmed')
538 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'get_options', 'optlist')
539 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'get_options', 'opts')
540 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'get_options', 'res')
541 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'get_options', 'opt')
542 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'dedupe_groups', 'parser')
543 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'dedupe_groups', 'action_groups')
544 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'dedupe_groups', 'found')
545 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'dedupe_groups', 'a')
546 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'dedupe_groups', 'action_group')
547 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'get_option_groups', 'option_parser')
548 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'get_option_groups', 'groups')
549 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'get_option_groups', 'group_info')
550 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'get_option_groups', 'action_group')
551 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'opt_doc_list', 'parser')
552 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'opt_doc_list', 'results')
553 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'opt_doc_list', 'option_group')
554 ('/hacking/build_library/build_ansible/command_plugins/generate_man.py', 'get_actions', 'parser')
